antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A,FAILURE_NO_FAILURE,0.16725,0.13775,0.03775,0.22571001494768309,1.6385482028869913,1.0,0.014711312499999997,1.1136008687258685,0.4679719512267858,0.14125350795135638,0.10201219477840891,0.2498786009402662
ONE_TOOL_CYCLE & PATTERN_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.10625,0.23175,0.03775,0.3552941176470588,1.5330922012818071,1.0,0.013126562499999998,1.1916286496350363,0.3890612698559718,0.1257285595337219,0.1608123887368159,0.25909258201662544
ONE_TOOL_CYCLE & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.10625,0.23175,0.03775,0.3552941176470588,1.5330922012818071,1.0,0.013126562499999998,1.1916286496350363,0.3890612698559718,0.1257285595337219,0.1608123887368159,0.25909258201662544
PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.14875,0.23175,0.03775,0.253781512605042,1.0950658580584336,1.0,0.0032771875000000006,1.0295242117117116,0.10198286508932132,0.11013858497447118,0.02867753023760754,0.208336279495617
NO_TOOL_CYCLE & SEQ_SHORT & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.13325,0.2085,0.03775,0.28330206378986866,1.3587628958746698,1.0,0.009967374999999997,1.1043704188481676,0.30462812095882263,0.12417763157894737,0.09450671356900654,0.2321786098325842
ONE_TOOL_CYCLE & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.10625,0.23175,0.03775,0.3552941176470588,1.5330922012818071,1.0,0.013126562499999998,1.1916286496350363,0.3890612698559718,0.1257285595337219,0.1608123887368159,0.25909258201662544
NO_TOOL_CYCLE & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.13325,0.2085,0.03775,0.28330206378986866,1.3587628958746698,1.0,0.009967374999999997,1.1043704188481676,0.30462812095882263,0.12417763157894737,0.09450671356900654,0.2321786098325842
DEPTH_LOW & NO_TOOL & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.0855,0.13775,0.0375,0.43859649122807015,3.1840035660839936,1.0,0.025722375,1.5358828125,0.7500601421541826,0.2018842530282638,0.34890865900617013,0.3554143980641258
DEPTH_LOW & NO_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.0855,0.13775,0.0375,0.43859649122807015,3.1840035660839936,1.0,0.025722375,1.5358828125,0.7500601421541826,0.2018842530282638,0.34890865900617013,0.3554143980641258
PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.14875,0.23575,0.0375,0.25210084033613445,1.0693566928362013,1.0,0.002432187500000002,1.0218623595505618,0.0761918746940774,0.10806916426512969,0.021394622618429126,0.2055838241977597
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.17075,0.23175,0.037,0.21669106881405562,0.9350207931566585,1.0,-0.002571312500000006,0.9807752336448599,-0.07732442200741665,0.10123119015047878,-0.01960160258502362,0.1881729346227775
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.17075,0.23175,0.037,0.21669106881405562,0.9350207931566585,1.0,-0.002571312500000006,0.9807752336448599,-0.07732442200741665,0.10123119015047878,-0.01960160258502362,0.1881729346227775
DEPTH_MEDIUM & ONE_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.11025,0.23175,0.037,0.3356009070294784,1.4481161036870698,1.0,0.011449562499999996,1.1563080204778156,0.3477916663502501,0.12131147540983604,0.135178531766324,0.24762785373048893
DEPTH_MEDIUM & ONE_TOOL_CYCLE & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.11025,0.23175,0.037,0.3356009070294784,1.4481161036870698,1.0,0.011449562499999996,1.1563080204778156,0.3477916663502501,0.12131147540983604,0.135178531766324,0.24762785373048893
DEPTH_MEDIUM & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.17075,0.23175,0.037,0.21669106881405562,0.9350207931566585,1.0,-0.002571312500000006,0.9807752336448599,-0.07732442200741665,0.10123119015047878,-0.01960160258502362,0.1881729346227775
DEPTH_MEDIUM & MULTI_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,0.17075,0.23175,0.037,0.21669106881405562,0.9350207931566585,1.0,-0.002571312500000006,0.9807752336448599,-0.07732442200741665,0.10123119015047878,-0.01960160258502362,0.1881729346227775
DEPTH_MEDIUM & ONE_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,0.11025,0.23175,0.037,0.3356009070294784,1.4481161036870698,1.0,0.011449562499999996,1.1563080204778156,0.3477916663502501,0.12131147540983604,0.135178531766324,0.24762785373048893
DEPTH_MEDIUM & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.17075,0.23175,0.037,0.21669106881405562,0.9350207931566585,1.0,-0.002571312500000006,0.9807752336448599,-0.07732442200741665,0.10123119015047878,-0.01960160258502362,0.1881729346227775
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16975,0.23175,0.0365,0.21502209131075106,0.9278191642319354,1.0,-0.0028395625000000105,0.9786899624765477,-0.08567430826760028,0.09999999999999998,-0.021774043201105042,0.18625969721956107
DEPTH_MEDIUM & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16975,0.23175,0.0365,0.21502209131075106,0.9278191642319354,1.0,-0.0028395625000000105,0.9786899624765477,-0.08567430826760028,0.09999999999999998,-0.021774043201105042,0.18625969721956107
MULTI_TOOL_CYCLE & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16525,0.23575,0.0365,0.2208774583963691,0.9369139274501341,1.0,-0.0024576875,0.9809111650485436,-0.07464261783503569,0.10013717421124826,-0.01946030958931094,0.1878512424537519
NO_USER_REENTRY & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16525,0.23575,0.0365,0.2208774583963691,0.9369139274501341,1.0,-0.0024576875,0.9809111650485436,-0.07464261783503569,0.10013717421124826,-0.01946030958931094,0.1878512424537519
NO_USER_REENTRY & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16525,0.23575,0.0365,0.2208774583963691,0.9369139274501341,1.0,-0.0024576875,0.9809111650485436,-0.07464261783503569,0.10013717421124826,-0.01946030958931094,0.1878512424537519
NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16525,0.23575,0.0365,0.2208774583963691,0.9369139274501341,1.0,-0.0024576875,0.9809111650485436,-0.07464261783503569,0.10013717421124826,-0.01946030958931094,0.1878512424537519
DEPTH_HIGH & SEQ_LONG & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.17325,0.2085,0.03625,0.20923520923520925,1.0035261833822986,1.0,0.00012737499999999902,1.0009297445255474,0.004250127733230419,0.1049204052098408,0.0009288809036124516,0.19154806025309623
DEPTH_MEDIUM & ONE_TOOL_CYCLE & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.10075,0.23175,0.03625,0.35980148883374685,1.552541483640763,1.0,0.012901187499999994,1.200018410852713,0.3957685044050117,0.12236286919831223,0.16667945178489663,0.25811002165527686
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.16725,0.23575,0.03625,0.21674140508221224,0.9193696928195642,1.0,-0.0031791874999999997,0.975731393129771,-0.09528117753277064,0.09884117246080434,-0.024872221024256135,0.18525299310314217
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.17375,0.2085,0.03625,0.20863309352517986,1.0006383382502633,1.0,2.312499999999884e-05,1.0001681818181818,0.0007720799207052668,0.10476878612716763,0.00016815353781411574,0.19124700239808154
PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.17375,0.2085,0.03625,0.20863309352517986,1.0006383382502633,1.0,2.312499999999884e-05,1.0001681818181818,0.0007720799207052668,0.10476878612716763,0.00016815353781411574,0.19124700239808154
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.17375,0.2085,0.03625,0.20863309352517986,1.0006383382502633,1.0,2.312499999999884e-05,1.0001681818181818,0.0007720799207052668,0.10476878612716763,0.00016815353781411574,0.19124700239808154
DEPTH_MEDIUM & NO_USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.16825,0.23575,0.03625,0.21545319465081722,0.9139053855814092,1.0,-0.0034149374999999996,0.9741292613636363,-0.10173837267760782,0.09857239972807613,-0.026557808765695474,0.18460888788744467
SEQ_LONG & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.17375,0.2085,0.03625,0.20863309352517986,1.0006383382502633,1.0,2.312499999999884e-05,1.0001681818181818,0.0007720799207052668,0.10476878612716763,0.00016815353781411574,0.19124700239808154
DEPTH_HIGH & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.17325,0.18625,0.03575,0.20634920634920634,1.1079152018749334,1.0,0.0034821874999999974,1.0253249999999998,0.11781535670256557,0.11042471042471041,0.024699485528978604,0.19914775753701927
DEPTH_LOW & NO_USER_REENTRY & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.1685,0.23575,0.03575,0.2121661721068249,0.89996255400562,1.0,-0.003973875000000002,0.9700649717514124,-0.11791913946587541,0.09701492537313432,-0.03085878690634621,0.18190493122838594
MULTI_TOOL_CYCLE & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_NO_FAILURE,0.16525,0.13775,0.03575,0.21633888048411495,1.5705181886324133,1.0,0.012986812499999993,1.1002842664092665,0.43518117103022746,0.13376987839101961,0.09114396112973609,0.23793350557781062
NO_USER_REENTRY & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_NO_FAILURE,0.16525,0.13775,0.03575,0.21633888048411495,1.5705181886324133,1.0,0.012986812499999993,1.1002842664092665,0.43518117103022746,0.13376987839101961,0.09114396112973609,0.23793350557781062
NO_USER_REENTRY & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_NO_FAILURE,0.16525,0.13775,0.03575,0.21633888048411495,1.5705181886324133,1.0,0.012986812499999993,1.1002842664092665,0.43518117103022746,0.13376987839101961,0.09114396112973609,0.23793350557781062
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.17375,0.18625,0.03575,0.20575539568345325,1.1047269566896818,1.0,0.003389062499999998,1.0245584239130434,0.11473398008950196,0.110254433307633,0.023969764280741317,0.19885085220414273
PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.17375,0.18625,0.03575,0.20575539568345325,1.1047269566896818,1.0,0.003389062499999998,1.0245584239130434,0.11473398008950196,0.110254433307633,0.023969764280741317,0.19885085220414273
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.17375,0.18625,0.03575,0.20575539568345325,1.1047269566896818,1.0,0.003389062499999998,1.0245584239130434,0.11473398008950196,0.110254433307633,0.023969764280741317,0.19885085220414273
DEPTH_LOW & NO_USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1685,0.23575,0.03575,0.2121661721068249,0.89996255400562,1.0,-0.003973875000000002,0.9700649717514124,-0.11791913946587541,0.09701492537313432,-0.03085878690634621,0.18190493122838594
NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_NO_FAILURE,0.16525,0.13775,0.03575,0.21633888048411495,1.5705181886324133,1.0,0.012986812499999993,1.1002842664092665,0.43518117103022746,0.13376987839101961,0.09114396112973609,0.23793350557781062
SEQ_SHORT & TOOL_LOW,FAILURE_NO_FAILURE,0.17225,0.13775,0.03575,0.20754716981132076,1.506694517686539,1.0,0.012022562499999997,1.088077380952381,0.4062765986656049,0.13035551504102097,0.0809477179603604,0.23353765024141354
SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.17375,0.18625,0.03575,0.20575539568345325,1.1047269566896818,1.0,0.003389062499999998,1.0245584239130434,0.11473398008950196,0.110254433307633,0.023969764280741317,0.19885085220414273
SEQ_MEDIUM & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.09125,0.23175,0.0355,0.3890410958904109,1.678710230379335,1.0,0.014352812499999996,1.2574495515695066,0.4449018734137977,0.12347826086956519,0.20473946747856936,0.27111170220626263
NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_WRONG_TOOL_SELECTION,0.16925,0.2085,0.03475,0.20531757754800592,0.9847365829640572,1.0,-0.0005386250000000009,0.9959953531598513,-0.01831610044313149,0.10131195335276968,-0.0040207485179963,0.1859921221073363
NO_TOOL & NO_TOOL_CYCLE,FAILURE_WRONG_TOOL_SELECTION,0.16925,0.2085,0.03475,0.20531757754800592,0.9847365829640572,1.0,-0.0005386250000000009,0.9959953531598513,-0.01831610044313149,0.10131195335276968,-0.0040207485179963,0.1859921221073363
NO_TOOL & SEQ_SHORT,FAILURE_WRONG_TOOL_SELECTION,0.16925,0.2085,0.03475,0.20531757754800592,0.9847365829640572,1.0,-0.0005386250000000009,0.9959953531598513,-0.01831610044313149,0.10131195335276968,-0.0040207485179963,0.1859921221073363
NO_TOOL,FAILURE_WRONG_TOOL_SELECTION,0.16925,0.2085,0.03475,0.20531757754800592,0.9847365829640572,1.0,-0.0005386250000000009,0.9959953531598513,-0.01831610044313149,0.10131195335276968,-0.0040207485179963,0.1859921221073363
DEPTH_LOW & NO_TOOL & NO_TOOL_CYCLE,FAILURE_WRONG_TOOL_SELECTION,0.167,0.2085,0.0345,0.2065868263473054,0.990824107181321,1.0,-0.00031950000000000034,0.997588679245283,-0.010995250877555245,0.10117302052785926,-0.0024171492769356705,0.186027226123293
DEPTH_LOW & NO_TOOL & SEQ_SHORT,FAILURE_WRONG_TOOL_SELECTION,0.167,0.2085,0.0345,0.2065868263473054,0.990824107181321,1.0,-0.00031950000000000034,0.997588679245283,-0.010995250877555245,0.10117302052785926,-0.0024171492769356705,0.186027226123293
DEPTH_LOW & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_WRONG_TOOL_SELECTION,0.167,0.2085,0.0345,0.2065868263473054,0.990824107181321,1.0,-0.00031950000000000034,0.997588679245283,-0.010995250877555245,0.10117302052785926,-0.0024171492769356705,0.186027226123293
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.16725,0.23175,0.0345,0.2062780269058296,0.8900885734879379,1.0,-0.004260187499999998,0.9679081920903955,-0.1291354782974418,0.09465020576131687,-0.03315583871678542,0.17757267041084362
MULTI_TOOL_CYCLE & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16525,0.23175,0.0345,0.2087745839636914,0.9008612037268237,1.0,-0.0037966874999999997,0.9709622370936903,-0.11647866178103229,0.09517241379310344,-0.029906171215500973,0.17882094893977452
NO_USER_REENTRY & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16525,0.23175,0.0345,0.2087745839636914,0.9008612037268237,1.0,-0.0037966874999999997,0.9709622370936903,-0.11647866178103229,0.09517241379310344,-0.029906171215500973,0.17882094893977452
NO_USER_REENTRY & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16525,0.23175,0.0345,0.2087745839636914,0.9008612037268237,1.0,-0.0037966874999999997,0.9709622370936903,-0.11647866178103229,0.09517241379310344,-0.029906171215500973,0.17882094893977452
DEPTH_LOW & NO_TOOL,FAILURE_WRONG_TOOL_SELECTION,0.167,0.2085,0.0345,0.2065868263473054,0.990824107181321,1.0,-0.00031950000000000034,0.997588679245283,-0.010995250877555245,0.10117302052785926,-0.0024171492769356705,0.186027226123293
DEPTH_LOW & NO_TOOL_CYCLE,FAILURE_WRONG_TOOL_SELECTION,0.167,0.2085,0.0345,0.2065868263473054,0.990824107181321,1.0,-0.00031950000000000034,0.997588679245283,-0.010995250877555245,0.10117302052785926,-0.0024171492769356705,0.186027226123293
DEPTH_MEDIUM & NO_USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.16825,0.23175,0.0345,0.2050520059435364,0.884798299648485,1.0,-0.004491937500000001,0.9664154205607476,-0.13535104718105753,0.09439124487004104,-0.03475170069178472,0.176959659929697
NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.16525,0.23175,0.0345,0.2087745839636914,0.9008612037268237,1.0,-0.0037966874999999997,0.9709622370936903,-0.11647866178103229,0.09517241379310344,-0.029906171215500973,0.17882094893977452
MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.143,0.2085,0.03425,0.23951048951048956,1.148731364558703,1.0,0.004434500000000008,1.040777011494253,0.15107870776516305,0.10795902285263989,0.03917939293807905,0.20188953732119203
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.15775,0.23575,0.034,0.21553090332805072,0.9142350088146373,1.0,-0.0031895624999999928,0.9742257575757576,-0.10021857086468026,0.09457579972183591,-0.026456129109518178,0.17987573798427986
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.15775,0.23575,0.034,0.21553090332805072,0.9142350088146373,1.0,-0.0031895624999999928,0.9742257575757576,-0.10021857086468026,0.09457579972183591,-0.026456129109518178,0.17987573798427986
DEPTH_MEDIUM & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.15725,0.23575,0.034,0.21621621621621623,0.9171419563784358,1.0,-0.0030716874999999963,0.9750775862068966,-0.09682172879198891,0.09470752089136492,-0.025559416138415125,0.18021839442836263
MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.143,0.23575,0.034,0.2377622377622378,1.0085354730105527,1.0,0.0002877500000000102,1.0026399082568809,0.009875420413206474,0.09862218999274837,0.002632957490661172,0.19099140520137342
ONE_TOOL_CYCLE & PATTERN_A_T_A & SEQ_SHORT,FAILURE_NO_FAILURE,0.12075,0.13775,0.034,0.2815734989648033,2.0440907365865937,1.0,0.017366687500000002,1.2001923631123919,0.5809325293950393,0.1514476614699332,0.1668002307507142,0.26419872770381725
ONE_TOOL_CYCLE & SEQ_SHORT & TOOL_LOW,FAILURE_NO_FAILURE,0.12075,0.13775,0.034,0.2815734989648033,2.0440907365865937,1.0,0.017366687500000002,1.2001923631123919,0.5809325293950393,0.1514476614699332,0.1668002307507142,0.26419872770381725
PATTERN_A_T_A & SEQ_SHORT & TOOL_LOW,FAILURE_NO_FAILURE,0.12075,0.13775,0.034,0.2815734989648033,2.0440907365865937,1.0,0.017366687500000002,1.2001923631123919,0.5809325293950393,0.1514476614699332,0.1668002307507142,0.26419872770381725
ONE_TOOL_CYCLE & SEQ_SHORT,FAILURE_NO_FAILURE,0.12075,0.13775,0.034,0.2815734989648033,2.0440907365865937,1.0,0.017366687500000002,1.2001923631123919,0.5809325293950393,0.1514476614699332,0.1668002307507142,0.26419872770381725
PATTERN_A_T_A & SEQ_SHORT,FAILURE_NO_FAILURE,0.12075,0.13775,0.034,0.2815734989648033,2.0440907365865937,1.0,0.017366687500000002,1.2001923631123919,0.5809325293950393,0.1514476614699332,0.1668002307507142,0.26419872770381725
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.15775,0.23175,0.03375,0.213946117274168,0.9231763420676073,1.0,-0.0028085625000000003,0.9773503024193548,-0.08991859962541421,0.09486999297259312,-0.02317459515240091,0.17978859261766653
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.15775,0.23175,0.03375,0.213946117274168,0.9231763420676073,1.0,-0.0028085625000000003,0.9773503024193548,-0.08991859962541421,0.09486999297259312,-0.02317459515240091,0.17978859261766653
DEPTH_MEDIUM & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.086,0.23175,0.03375,0.3924418604651163,1.693384511176338,1.0,0.013819500000000002,1.264488038277512,0.44799416484318016,0.1188380281690141,0.2091661053890222,0.26903646421314065
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.15775,0.13775,0.03375,0.213946117274168,1.5531478567997676,1.0,0.012019937500000001,1.0969349798387096,0.42285104932774864,0.12893982808022925,0.08836893856093708,0.22947759584216568
DEPTH_MEDIUM & NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_NO_FAILURE,0.15775,0.13775,0.03375,0.213946117274168,1.5531478567997676,1.0,0.012019937500000001,1.0969349798387096,0.42285104932774864,0.12893982808022925,0.08836893856093708,0.22947759584216568
DEPTH_HIGH & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.14325,0.23575,0.0335,0.23385689354275746,0.9919698559607952,1.0,-0.0002711874999999919,0.9975290432801822,-0.00936022970206441,0.09696092619392185,-0.002477077471040271,0.18797828770457067
DEPTH_MEDIUM & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.15725,0.23175,0.0335,0.21303656597774245,0.9192516331294173,1.0,-0.002942687499999999,0.9762207070707071,-0.09439310982223226,0.09423347398030942,-0.024358521343647976,0.17879444264367167
DEPTH_MEDIUM & NO_USER_REENTRY & SEQ_MEDIUM,FAILURE_NO_FAILURE,0.15725,0.13775,0.0335,0.21303656597774245,1.5465449435770775,1.0,0.0118388125,1.0956671717171718,0.4193383424024936,0.12810707456978965,0.08731408057726,0.22811537917761895
NO_USER_REENTRY & ONE_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
NO_USER_REENTRY & ONE_TOOL_CYCLE & SEQ_SHORT,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
NO_USER_REENTRY & ONE_TOOL_CYCLE & TOOL_LOW,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
NO_USER_REENTRY & PATTERN_A_T_A & SEQ_SHORT,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
NO_USER_REENTRY & SEQ_SHORT & TOOL_LOW,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
DEPTH_HIGH & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.14325,0.23575,0.0335,0.23385689354275746,0.9919698559607952,1.0,-0.0002711874999999919,0.9975290432801822,-0.00936022970206441,0.09696092619392185,-0.002477077471040271,0.18797828770457067
NO_USER_REENTRY & ONE_TOOL_CYCLE,FAILURE_NO_FAILURE,0.093,0.13775,0.0335,0.3602150537634409,2.614991315887048,1.0,0.02068925,1.347718487394958,0.6809146110681432,0.16983523447401774,0.25800528125652755,0.3017046230704682
DEPTH_HIGH & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.14325,0.2085,0.0325,0.22687609075043633,1.0881347278198386,1.0,0.0026323750000000062,1.0237686230248308,0.09453884312361137,0.10180109631949882,0.02321679185146726,0.1913756952553141
DEPTH_HIGH & SEQ_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.14325,0.2085,0.0325,0.22687609075043633,1.0881347278198386,1.0,0.0026323750000000062,1.0237686230248308,0.09453884312361137,0.10180109631949882,0.02321679185146726,0.1913756952553141
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.13825,0.23575,0.03225,0.23327305605786616,0.9894933448902065,1.0,-0.00034243750000000073,0.9967694575471698,-0.012171714703360299,0.09436722750548647,-0.0032410126818892045,0.18503525549446861
DEPTH_HIGH & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.13775,0.23575,0.03225,0.23411978221415608,0.9930849722763779,1.0,-0.00022456249999999733,0.9978714454976303,-0.008010898210535139,0.0945054945054945,-0.0021330949111467543,0.1854586185726136
DEPTH_HIGH & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.14325,0.18625,0.03225,0.22513089005235604,1.208756456656945,1.0,0.0055696875000000035,1.050177364864865,0.20157979383961847,0.10849453322119428,0.04777989560965412,0.1991426262342317
DEPTH_HIGH & SEQ_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.14325,0.18625,0.03225,0.22513089005235604,1.208756456656945,1.0,0.0055696875000000035,1.050177364864865,0.20157979383961847,0.10849453322119428,0.04777989560965412,0.1991426262342317
ONE_TOOL_CYCLE & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.0785,0.23175,0.032,0.40764331210191085,1.7589786929963789,1.0,0.013807625,1.2969381720430109,0.4682455575149213,0.11500449236298294,0.22895322108937305,0.2728615697510633
ONE_TOOL_CYCLE & SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.0785,0.23175,0.032,0.40764331210191085,1.7589786929963789,1.0,0.013807625,1.2969381720430109,0.4682455575149213,0.11500449236298294,0.22895322108937305,0.2728615697510633
ONE_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.0785,0.23175,0.032,0.40764331210191085,1.7589786929963789,1.0,0.013807625,1.2969381720430109,0.4682455575149213,0.11500449236298294,0.22895322108937305,0.2728615697510633
ONE_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.0785,0.23175,0.032,0.40764331210191085,1.7589786929963789,1.0,0.013807625,1.2969381720430109,0.4682455575149213,0.11500449236298294,0.22895322108937305,0.2728615697510633
